uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
050ab_YwVzyXZjMuZxvhMnnH6nP3iY,"Skirt  “Denim CO”Casual wear 


Navy   New With Tags


Actual Size: cm 


Length: 32 cm

Volume Waist: 76 cm – 80 cm

Volume Hip: 85 cm – 90 cm



Size: 8 (UK) Eur 36


100 % Cotton

Price £ 12.90",NAVY,15.48,SKIRTS,False,False,False,skirt denim casual wear navi tag actual size length volum waist volum size cotton price,15
00_0626d_2WXgZVQmQDBf6FYvhWvZCVzJ,"Graži gėlėta suknelė, audinys plonas, dydis S/M, bet labiau tiktų S nešiojančiai, be defektų, siuntimas 1,5 eur",VARIOUS,6.0,DRESSES,False,True,False,graži gėlėta suknelė audini plona dydi labiau tiktų nešiojančiai defektų siuntima,11
06122_zbnLFAXHje4AGwx5GYRzqJow,"Šaty jsou ve skvělém stavu.
Elegantní, lehce lesklý materiál.
Velikost 36.

+poštovné",BLACK,9.6861,DRESSES,True,False,False,šati skvělém stavu elegantní lehc lesklý materiál velikost poštovné,9
00_064ff_Yr9B76FeXttUi2fGUWNc1JEG,Altar’d State Grey Cardigan. This layered cardigan is so cute! It has the simplicity of the grey cardigan with the beautiful detail of the red plaid sleeves! It would be so cute in fall or winter! The material is very soft! Women’s size small.,GREY,11.4,PULLOVERS_SWEATERS,False,False,False,altar state grey cardigan layer cardigan cute simplic grey cardigan beauti detail plaid sleev cute fall winter materi soft women size small,22
00_05b9a_tQsBCfZiMmNjFEe6Jj9p6G6U,"Paskutinėse nuotraukose defektas - vos vos patraukti siūlai. Puikiai tinka ir S dydį nešiojančioms, tada jos laisvesnės.  ",KHAKI,7.0,TROUSERS,True,False,False,paskutinės nuotraukos defekta patraukti siūlai puikiai tinka dydį nešiojančiom tada laisvesnė,11
06a6a_DWW3PFVABHxq8TkdJfaXsuqo,blue denim off the shoulder dress,BLUE,4.8,DRESSES,False,False,False,blue denim shoulder dress,4
06ff4_6RcZKfUgk1WxWtqh6XhkcAdL,"• mock neck
•  pattern 
• pretty coral color
• fits true to size 
• warm, thick material ",CORAL,4.5600000000000005,PULLOVERS_SWEATERS,False,True,False,mock neck pattern pretti coral color fit true size warm thick materi,12
00_072ae_NtMU9DnTJJQ64Ao8Ahw8UvJn,High wasted jeans for tesco ,BLACK,4.8,TROUSERS,False,False,False,high wast jean tesco,4
00_0689b_DJHoy7QLKP55uPaPRbW9XPw9,"29 dydžio džinsinės kelnikės. Plotis netempiant gumos 36 cm, visas ilgis 101 cm, plotis per klubus 49 cm, ilgis nuo klyniuko 71 cm. Be defekto. ",BLUE,22.0,TROUSERS,False,False,False,dydžio džinsinė kelnikė ploti netempi gumo visa ilgi ploti klubus ilgi klyniuko defekto,13
06cb6_giRCTAb2BuyFSrNUTXEhqzbE,Dryžuota priamrk suknelė. Baigiasi šiek tiek už kelių,BLACK,6.0,DRESSES,False,False,True,dryžuota priamrk suknelė baigiasi šiek tiek kelių,7
00_051fd_4x5dnFhnnj3PtA4of2YJ34Lk,Black and grey  tube skirt. Worn but looks new. Size 14,BLACK,2.4,SKIRTS,False,False,True,black grey tube skirt worn look size,7
062f1_5a4xk5uuxCzNgEAdkuCTXoDj,"- never worn
- just not something I’d wear
- open to offers💙",BLUE,5.3999999999999995,SHORTS_CAPRIS,False,False,False,never worn just someth wear open offer,7
00_051dd_AKEYrffPCmwXWRGu2ssZJsNL,"Dėvėtas, labai plonos medžiagos, tinka vasarai.",BLACK,2.0,SKIRTS,False,True,False,dėvėtas labai plono medžiago tinka vasarai,6
00_058ff_S5arb3waTMbQCEPB7B3Lroyr,"bought off vinted but never actually wore it myself, it’s super pretty tho and perfect for a wedding! x",WHITE,4.8,DRESSES,False,True,False,bought vint never actual wore super pretti perfect wed,9
00_05aad_9EJAeHoC4urmSUPvw58TUU6c,"denim leopard print skirt with detailed frayed hem, true to size only worn a couple times, length is above the knee.",BLACK,6.0,SKIRTS,False,False,False,denim leopard print skirt detail fray true size worn coupl time length knee,13
00_06a0f_iAYvdsksUgFNTxfEFeZpLJxF,"Dėvėta viena karta, sidabrinės spalvos, gražiai blizga. ",SILVER,25.0,DRESSES,True,False,False,dėvėta viena karta sidabrinė spalvo gražiai blizga,7
05344_hd19cARs4ESG3yXPtNZVvt3o,"Worn once. Pale shiny pink colour culottes. UK Size 14. 
100% polyester.",ROSE,6.0,TROUSERS,True,False,False,worn pale shini pink colour culott size polyest,8
00_067a8_BXqFHWAYiSY7XUJNiUxMbTQc,Kelis kartus dėvėtas,LIGHT-BLUE,15.0,SKIRTS,False,False,False,keli kartus dėvėtas,3
00_07317_nyKxXKRGi9YTLkvZMjR3APpN,"Nádherný svetřík značky raplh lauren. oprabdu lehký materiál a krásné detaily. bohužel ho neunosím, jinak bych se ho nevzdala!  Sedí S/M",WHITE,22.561999999999998,PULLOVERS_SWEATERS,False,False,True,nádherný svetřík znački raplh lauren oprabdu lehký materiál krásné detaili neunosím bych nevzdala sedí,14
00_05ca9_gyr43Q6D9dDz2zmJtTS9ye5X,create bundle and I will send offer ,PURPLE,2.2800000000000002,TROUSERS,False,False,False,creat bundl send offer,4
00_06c3e_HpYQDEVFxUxX3ZJmxnWRjHpN,"Very flattering turtle neck crop top , perfect with high waisted  jeans",BLACK,2.4,PULLOVERS_SWEATERS,False,False,False,flatter turtl neck crop perfect high waist jean,8
00_05b86_XMjYibN8jd6XuxFLW3x2eHHy,"Top stav, pas guma 36 cm, ",BLUE,3.1119999999999997,SHORTS_CAPRIS,False,False,True,stav guma,2
00_05951_tXKvPThZywhK21b3TR7qSBar,"BRAND NEW WITH TAGS! I am a 12 and I struggled to get these over my hips but once they were over, they fit fine! 

👗Message me with offers and bundles!!
📮First Class Standard ",VARIOUS,8.4,TROUSERS,False,False,False,brand tag struggl hip fine messag offer bundl first class standard,11
058d6_7WHq4f8V3DpHSKp6KRZXbXZu,"Used 
Smoke Free Home

29 W
See other piks to see how it would look not folded 

",BLUE,22.8,SHORTS_CAPRIS,False,False,False,use smoke free home pik look fold,7
00_050e9_BV2A4woVqUVsVUFgtUpaQgBw,"Bought in Europe so brand not listed. Brand new with tags and never worn.

EUR size 38 which converts to UK size 10",ORANGE,8.4,SHORTS_CAPRIS,False,False,False,bought europ brand list brand tag never worn size convert size,11
00_07428_up5PCAASAz6Y8PXWXBDj7ruc,"Still on the website for £35
Worn once
Would fit a 10-14 ",PINK,12.0,DRESSES,False,True,False,still websit worn,3
00_0552a_nYTti2pYe5HXMJeSqPKjEMJR,"Loudmouth Leggings Size Small Black Gray White Skulls Paisley Print Capri Length Shiver Me Timbers Athletic Capris Pull On Stretch Great Preowned Condition (1257)
Inseam 23”
Waist 28”
Rise 8”",BLACK,19.0,TROUSERS,False,False,False,loudmouth leg size small black gray white skull paisley print capri length shiver timber athlet capri pull stretch great preown condit inseam waist rise,24
00_05a89_1QiHXMjKCXdWtUYgZNuHDkia,American eagles dark denim shorts barely worn ,NAVY,6.08,SHORTS_CAPRIS,False,False,False,american eagl dark denim short bare worn,7
00_05ca3_qZu5CVoBVefhazPXzXCBbpnp,"ripped skinny jeans in a beautiful dusty pink color, in perfect condition! 
size 7 shown on a size 1
selling for a friend ",ROSE,4.5600000000000005,TROUSERS,False,False,False,rip skinni jean beauti dusti pink color perfect condit size shown size sell friend,14
00_05c9a_ayaD5KNjwfYFvaAnnC6LgJqe,"💘ASOS tailored tapered trousers
💘Pink, white and navy stripe
💘In perfect condition, not worn much
💘High waisted with hook and eye closure
💘size 10
_
#ASOS #tapered #tailored #Trousers #10 #trousers #suit #pink #white #blue #stripes # #Culottes",PINK,14.399999999999999,TROUSERS,False,False,True,aso tailor taper trouser pink white navi stripe perfect condit worn much high waist hook closur size aso taper tailor trouser trouser suit pink white blue stripe culott,28
05f50_kPg9kR3bVuc62KtXpvny1VYM,"Worn once in excellent condition

#zaradenim #denimdress #dresssmall #dress8  ",WHITE,9.6,DRESSES,False,False,False,worn excel condit zaradenim denimdress dresssmal dress,7
00_05339_NsE3i3qEdGFQZjvNsVGb2LsT,brand new with tags ,BLACK,3.5999999999999996,TROUSERS,False,False,False,brand tag,2
00_054ee_Hwehvw8Unjre4m7wd9Kikha7,dark wash high waisted denim or jean shorts from Aeropostale. Size 10. Like new,BLUE,6.08,SHORTS_CAPRIS,False,False,False,dark wash high waist denim jean short aeropostal size like,10
00_0501f_WbD62HwipTG8bEE178NpFbgq," lightweight trousers with draw string waist. NEVER WORN would be perfect for sunny days 
",BLACK,7.199999999999999,TROUSERS,False,False,True,lightweight trouser draw string waist never worn perfect sunni day,10
00_05551_iDLVTYm3sJBYhakeAdMH98PL,"Womens work trousers, i’ve forgotten where i bought them from. Size L but fits 10/12.

I love these trousers, so comfy and only selling as they are too small for me now.

From a smoke free home.
",BLACK,4.8,TROUSERS,False,False,False,women work trouser forgotten bought size fit love trouser comfi sell small smoke free home,15
0520e_PPQdtFzt3RsFpQfkpL8cug9k, pencil skirt. worn once for work. in perfect condition. has pockets! smoke free home ,VARIOUS,6.08,SKIRTS,False,True,False,pencil skirt worn work perfect condit pocket smoke free home,10
00_07341_BWLbfgdEiwe3m4BqXwgWv2j4,"▫️ Great condition, no flaws. Only selling because they’re a little big on me. 
▫️ Size 6
▫️ Lululemon Align Leggings
▫️ Purple / Lilac and white  pattern 
",PURPLE,114.0,TROUSERS,False,True,False,great condit flaw sell littl size lululemon align leg purpl lilac white pattern,13
05865_1kJpBUpBcWaULULqtSx8ERpk,Devėta kelis kartus,WHITE,7.0,DRESSES,False,False,True,devėta keli kartus,3
00_07099_43hrrNaHy5W3MsKcqjE1q1aH,"Gėlėtos kelnes XL dydziui.
Puikiai tinka vasarai.
Be defektu ilgis 90cm nuo klyno 65cm klubai 110cm tempias 130cm liemuo 47*2cn leskyte 32cm tempias 36 * 2cm ",WHITE,10.99,TROUSERS,True,True,False,gėlėtos keln dydziui puikiai tinka vasarai defektu ilgi klyno klubai tempia liemuo leskyt tempia,14
00_06f87_hM74hCwDDCezbTY4cKAEhf6p,"Topshop kolekcijos ""Vinyl Editor Straight Jeans"" kelnės. Tai tiesaus kirpimo, aukštinto liemens bei žvilgančio audinio kelnės. Nepriekaištingai priglunda ir sukuria dailų siluetą. Unikalios, visada stilingos bei lengvai derinamos aprangoje.

Lookbook nuotraukos:

https://images.topshop.com/i/TopShop/TS02P11RBLK_M_1.jpg?$w1300$&fmt=webp&qlt=80

https://images.topshop.com/i/TopShop/TS02P11RBLK_M_4.jpg?$w1300$&fmt=webp&qlt=80

https://images.topshop.com/i/TopShop/TS02P11RBLK_M_2.jpg?$w1300$&fmt=webp&qlt=80

#topshop #black #vinyl #editor #straight #jeans ",BLACK,16.0,TROUSERS,False,False,False,topshop kolekcijo vinyl editor straight jean kelnė tiesaus kirpimo aukštinto liemen žvilgančio audinio kelnė nepriekaištingai priglunda sukuria dailų siluetą unikalio visada stilingo lengvai derinamo aprangoj lookbook nuotrauko https imag topshop topshop rblk_m_ webp https imag topshop topshop rblk_m_ webp https imag topshop topshop rblk_m_ webp topshop black vinyl editor straight jean,51
056e8_7onUKimz1ShcALjpBbPtn2RL,"Ryškiai raudonas blizgios medžiagos megztukas, su gumele per juosmenį. Be defektų. Dėvėtas pora kartų. Dydis rašo S, bet tikrų labiau M",RED,15.0,PULLOVERS_SWEATERS,True,False,False,ryškiai raudona blizgio medžiago megztuka gumel juosmenį defektų dėvėtas pora kartų dydi rašo tikrų labiau,15
00_0605d_Fmmnq2QGQSJrx8Nh2Do8KXqV,"Guess laisvai krentanti suknelė
Paprasta, dryžuota suknutė laisvai krentanti 

MATMENYS: 95 ilgis, plotis tarp pažąstų 50cm, rankovė 20cm.

#guess #guesssuknele #lieknina #dryzuota #dryziai #juodabalta #aukstukaklu #guessbrand #ilgasuknele #madingasuknele #vasarinesuknele #suknelevasarai #vesisuknele ",BLACK,18.0,DRESSES,False,False,True,guess laisvai krentanti suknelė paprasta dryžuota suknutė laisvai krentanti matmeni ilgi ploti tarp pažąstų rankovė guess guesssuknel lieknina dryzuota dryziai juodabalta aukstukaklu guessbrand ilgasuknel madingasuknel vasarinesuknel suknelevasarai vesisuknel,28
00_05777_11G2gpgs6V3qcSEn2CjbbjwL,"dark denim, worn a few times, sizing is a 10, but slightly big so would fit a 12 too ",BLUE,9.6,DRESSES,False,False,False,dark denim worn time size slight,6
00_07451_j3WTR9BDqjpATY78qWtf5Kce,paprastos timpos rainos gal 1 karta užsidėtos o gėlėtos 3-4 kartus kaina už abi ,VARIOUS,2.0,TROUSERS,False,True,False,paprasto timpo raino karta užsidėto gėlėtos kartus kaina,8
00_0638e_ScKy9X6PWFcJQ1tzmBBZpBpG,Black denim cut-off shorts. Hardly worn.,BLACK,13.2,SHORTS_CAPRIS,False,False,False,black denim short hard worn,5
00_05623_9TWKANojpveoNBFFfB3faDo9,Pruhovaná černobílá sukně vel. S,BLACK,3.501,SKIRTS,False,False,True,pruhovaná černobílá sukně,3
00_070ac_qEEw8kBndVsp21Gcth3quKJ1,"Oversized grey soft knit jumper, long sleeved, neon yellow/green trim detail
Size XL 18/20
Slouchy flattering fit 
Good condition, worn a few times plenty of wear left
Looks great with high waist jeans",GREY,7.199999999999999,PULLOVERS_SWEATERS,False,False,False,overs grey soft knit jumper long sleev neon yellow green trim detail size slouchi flatter good condit worn time plenti wear left look great high waist jean,27
05b18_yueVUTu4QtthH1rGmjQiom4k,"Příjemný teplý svetřík s krátkým rukávem.
Velikost sedí S i M.",BLACK,5.0569999999999995,PULLOVERS_SWEATERS,False,False,True,příjemný teplý svetřík krátkým rukávem velikost sedí,7
06358_VeakvBifLgLXLDQBPo6UpPAy,"Délka od ramene 85 cm, délka rukávu 55 Cm, šířka přes prsa 48 Cm.",BLACK,7.779999999999999,DRESSES,False,False,True,délka ramen délka rukávu šířka prsa,6
00_06bf0_r4cxPHMBMkSgmM8KpP1bcPqY,"Various colors & flower print 
worn once: Dapper day at Disney 
no flaws : back side zipper 
peplum skirt 
could fit M/8 

••••••••••••••••••••••••••
~Shipped from Orange County, CA ☀️
~Pet-friendly home 
~Bundle Discounts
~No Returns 
~Need More info? JUST ASK (:
~All items cleaned before shipment 
~Ask me for a “See-on” / “Try-on” 
~Swaps accepted 
~All Prices are negotiable",BLACK,3.8,DRESSES,False,True,False,various color flower print worn dapper disney flaw back side zipper peplum skirt ship orang counti friend home bundl discount return need info just item clean shipment swap accept price negoti,31
06f0c_nNqap8WSbHuTejuGuMWvLvnR,gently used high waisted leggings no flaws ,BLACK,1.52,TROUSERS,False,False,True,gentl use high waist leg flaw,6
00_06f18_xg4AQKebXLmwayJvbskzmyxn,"Černé lesklé kalhoty (legíny) příjemné,a úplné.",BLACK,1.9449999999999998,TROUSERS,True,False,False,černé lesklé kalhoti legíni příjemné úplné,6
00_05065_2bApG3GwMWer77JdJWuvhEea,"Oasis denim shorts
Worn handful of times
Size 16",BLUE,3.5999999999999996,SHORTS_CAPRIS,False,False,False,oasi denim short worn hand time size,7
00_06aa9_bhJR1Mxb6b1g2jAEP59TtEoQ,"grey and blue  waterfall longline style cardigan from Primark in a UK 8. 

FAQs 🌟
All items are available to purchase. 
I don’t reserve items, first come-first serve! 
Prices are fixed, no offers pls x
Please allow 1-3 days for dispatch
PM any questions and I will respond ASAP. 
",GREY,1.2,PULLOVERS_SWEATERS,False,False,True,grey blue waterfal longlin style cardigan primark faq item avail purchas reserv item first come first serv price fix offer pleas allow day dispatch question respond asap,27
00_05273_4fiRgFQt9fyP2UF2arQA87Vq,"nejlepší jeansy, mě už malé ",BLACK,23.301099999999998,TROUSERS,False,False,False,nejlepší jeansi malé,3
062d1_fhmrU4Tbk4mfHE6MdGD52Cxe,Elastic top  skater skirt,PINK,3.04,SKIRTS,False,True,False,elast skater skirt,3
00_0507a_G4VrkCBJnwFzBbJ9vydSvK4C,ASOS vintage topshop  stripe pinafore thrifted midi maxi velvet embroidered crochet broderie frill tortoiseshell oversized ribbed spaghetti turtle neck pom Pom puff sleeve ruffle pearl headband hair band wrap dress peplum smock scalloped pinafore dungaree mixed print sweetheart neckline skate leopard bohemian boho BNWT 💖,BLACK,1.2,DRESSES,False,True,False,aso vintag topshop stripe pinafor thrift midi maxi velvet embroid crochet broderi frill tortoiseshel overs rib spaghetti turtl neck puff sleev ruffl pearl headband hair band wrap dress peplum smock scallop pinafor dungare mix print sweetheart necklin skate leopard bohemian boho bnwt,42
00_065c6_MYJu184zVyagbCD3LGsALX6C,"worn but in good condition.
from PLT size 8.
item also advertised elsewhere. ",BLUE,5.3999999999999995,SHORTS_CAPRIS,False,False,False,worn good condit size item advertis elsewher,7
00_055d1_ArVGqu11CGYaixzhhZQetAkF," shorts, never been worn 
size M",VARIOUS,6.0,SHORTS_CAPRIS,False,True,False,short never worn size,4
00_06713_Ghx6KpTT7s7KXZH3hsdy7DGe, pants,VARIOUS,9.6,TROUSERS,False,True,False,pant,1
00_05ebb_3CRXu9ADwG1T3jkjHHdRoaki,"Worn a couple times
In perfect condition 
",BLACK,18.0,PULLOVERS_SWEATERS,False,False,False,worn coupl time perfect condit,5
00_06ee4_JadN9NEWoBTz8M7AAJNHgMPM,"Jemně lesklá fialová mikina na zip, zn. H&M
- Velikost S, ale je pružná a může být i  pro M

- Míry:
 - délka: 57 - 58 cm
- šířka: 45 cm, pruží
- délka rukávu od ramene: 62 cm

- stav: pěkný, vypadá jako nová, malinké známky použití jen z vintřní strany. Jinak zánovní stav bez vad, nošená minimálně - mnou nenošená, je mi malá. Musí pryč proto nabízím za super cenu. :) 

pošta 60,-",PURPLE,3.8510999999999997,PULLOVERS_SWEATERS,True,False,False,jemně lesklá fialová mikina velikost pružná míri délka šířka pruží délka rukávu ramen stav pěkný vypadá jako nová malinké známki použití vintřní strani zánovní stav nošená minimálně nenošená malá pryč proto nabízím super cenu pošta,35
00_0531a_SDARYQbHHVxmVsZEC6wvRxFb,"Labai plonos, mielos, patogios. Priekyjė raištukai.
Visas ilgis: 102cm; liemens apimtis: 78-94cm (tempiasi); klubų apimtis: 105cm.

Siunčiama Lietuvos paštu ir paštomatų terminalais",BLACK,12.0,TROUSERS,False,False,False,labai plono mielo patogio priekyjė raištukai visa ilgi liemen apimti tempiasi klubų apimti siunčiama lietuvo paštu paštomatų terminalai,18
