uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
051b9_LZWg4SnhvmrE7Q5VRufUX8qb,"-  handcrafted  Hotpants by Parisian, 
- UK size 10 (could fit an 8)
- Excellent condition",WHITE,4.8,SHORTS_CAPRIS,False,True,False,handcraft hotpant parisian size excel condit,6
0607e_yEa47kSCR2LNcaiZNowca59F,"Size 16  Dress
Midi length
Sleeveless
Fit and flare style
ruffle trim neckline",BROWN,8.4,DRESSES,False,True,False,size dress midi length sleeveless flare style ruffl trim necklin,10
06dd0_H8tRigQxv1gLS2pa4K6KNxXd,"Black/White  halter Dress
Juniors Size Small

41% Polyester | 28% Rayon | 3% Spandex

In great condition.",BLACK,6.84,DRESSES,False,False,True,black white halter dress junior size small polyest rayon spandex great condit,12
0720d_ezFcsfCPS1EuUVJ6Uo6JuDgR,"Tik kartą dėvėta Benetton suknelė. Suknelė be trūkumų. Medžiaga šiek tiek blizga, nes yra imegztas sidabrinis siulas todėl labai gražiai atrdo. Blizgumas priduoda puosnumo.",BODY,13.5,DRESSES,True,False,False,kartą dėvėta benetton suknelė suknelė trūkumų medžiaga šiek tiek blizga imegzta sidabrini siula todėl labai gražiai atrdo blizguma priduoda puosnumo,20
0659f_dxwSiyusPjbDn3jcLuEvBb4t,"- , fun summer dress with ties!",BLACK,3.8,DRESSES,False,False,True,summer dress tie,3
062d1_fhmrU4Tbk4mfHE6MdGD52Cxe,Elastic top  skater skirt,PINK,3.04,SKIRTS,False,True,False,elast skater skirt,3
00_06127_hSwEwX79T2tKhoE1tXrXWfi8,Never worn before,BLACK,9.6,SKIRTS,False,False,False,never worn,2
00_071cf_McP2uAWFUJRMvo63DY7EQaoL,"
Perfect for layering, this  open front cardigan features a hood and long sleeves.

Polyester and spandex 

Measurements:
Small L: 31"" B: 38"" W: 38""
runs roomy 
New in bag.",BLACK,19.0,PULLOVERS_SWEATERS,False,False,True,perfect layer open front cardigan featur hood long sleev polyest spandex measur small run roomi,15
059e8_xwEbsaVKAX78wjvcsP7ZGSiy,"two front pockets 
zipper up vest 
adjustable draw strings at the waist",GREEN,4.5600000000000005,PULLOVERS_SWEATERS,False,False,False,front pocket zipper vest adjust draw string waist,8
00_06ab6_8GQU9iWb9pQjzMZgqcejnBBP,"perfect condition , really cosy, looks great with jeans ",CREAM,9.6,PULLOVERS_SWEATERS,False,False,False,perfect condit realli cosi look great jean,7
00_0677d_Mq9QCXgEKoAu8iEdmfpFxiAy,"Užsidėta kelis kartus
Gali būti dėvima kaip suknelė arba kaip liemenė
Spalva - rusva, nuotraukose gavosi tamsesnė, nei realybėje, dėl blizgesio sunku nufortografuoti tikrąją spalvą...
Ilgis 94 cm (matuota nugaroje)
Tarp pažastų 42 cm (matuota nugaroje)
Medžiaga slidi, kaip lietpalčio ar skėčio 😊",BROWN,18.0,DRESSES,True,False,False,užsidėta keli kartus gali būti dėvima kaip suknelė arba kaip liemenė spalva rusva nuotraukos gavosi tamsesnė realybėj blizgesio sunku nufortografuoti tikrąją spalvą ilgi matuota nugaroj tarp pažastų matuota nugaroj medžiaga slidi kaip lietpalčio skėčio,34
00_063a7_zMAwQWBFdznfggLodZtqsNFN,Dėvėtas vieną kartą,BLUE,4.0,SKIRTS,False,False,False,dėvėtas vieną kartą,3
06e06_WZdbmCyhwuzFELzMqihepWU3,s-xs dydziui,RED,9.0,DRESSES,False,True,False,dydziui,1
06145_n2WL9qAS1saZtmph8BVb8Vkw,"Light beige
Size 32 ",BODY,5.3999999999999995,TROUSERS,False,False,False,light beig size,3
00_061f1_q2pckecxvcsCPUQhPZLdYNNd,"55% moheris, 25% poliamidas, 20% merino vilna. 3/4 rankovės. Lengvas, šiltas, švelnus. Su blizgiu. Naujas.",GREEN,29.0,PULLOVERS_SWEATERS,True,False,False,moheri poliamida merino vilna rankovė lengva šilta švelnus blizgiu nauja,10
06bcb_J1oVv3hNkvYnxnPtvciaC1Ly,"From Victoria's Secret PINK!
Maroon campus crewneck pullover sweater
Dark blue hawaiian  print logos across back
No rips or stains, gently washed and worn!
Size large, oversized and would fit xl as well!

Please ask any questions you have!
⚠Prices are typically firm unless bundled, however FEEL FREE to make a reasonable offer!!
⚠**Bundles get a discount and a free gift!** Bundle anything you love that I have listed!
⚠Money is for hefty college & life expenses. This is my main source of income!
⚠Items ship same or next day!
⚠READ MY PROFILE for more information!
Thanks so much for looking!",PINK,22.04,PULLOVERS_SWEATERS,False,True,False,victoria secret pink maroon campus crewneck pullov sweater dark blue hawaiian print logo across back rip stain gentl wash worn size larg overs well pleas question price typic firm unless bundl howev feel free make reason offer bundl discount free gift bundl anyth love list money hefti colleg life expens main sourc incom item ship next read profil inform thank much look,62
073ae_YLJTseTESbXkRsLGBD4Av1P3,"Nerealus, visiškai naujas, labai patogus.
Sijonuko ilgis 41cm,
per liemenį pasididina iki 41cm ir pasimažina iki 39 cm",BLUE,30.0,SKIRTS,False,False,False,nerealus visiškai nauja labai patogus sijonuko ilgi liemenį pasididina pasimažina,10
06553_ZXrx3EDSV1mhJyATcgS9ci7K,Burgundy Kimono  Embroidered Chiffon Open Jacket Mid-Length. (No tag but is a size 1) Perfect Condition Smoke-pet Free Home,BURGUNDY,13.68,PULLOVERS_SWEATERS,False,True,False,burgundi kimono embroid chiffon open jacket length size perfect condit smoke free home,13
00_0676a_AMDfT9hhaULze1Dv9Bpizg9B,"perfect with jeans or leggings, super soft!
",BLACK,3.8,PULLOVERS_SWEATERS,False,False,False,perfect jean leg super soft,5
0514f_1uHZF4MoJTs84UAYQqJ3Nm7R,"banned tartan skinny jeans 

size 14 ladies 

not worn as don’t fit me!! 

can post via Royal Mail second class singed for £4 

payment via PayPal only please ",RED,24.0,TROUSERS,False,False,False,ban tartan skinni jean size ladi worn post royal mail second class sing payment paypal pleas,16
00_05077_vLZyrNGTAAPChEaUfb5njxy2,"Measurements 

Waist 28”-40”
Hips FULL
Length 32”
Material 100% Rayon
Size 12


#vintage #circleskirt # #highelastic #vintagecircleskirt ",VARIOUS,13.68,SKIRTS,True,True,False,measur waist hip full length materi rayon size vintag circleskirt highelast vintagecircleskirt,12
00_05182_7WbzezKkAGJimhCpATrMwdAa,mají nizky sed. Zapinaji se na knofličky. délka je do půlky lítek.,BLUE,3.501,TROUSERS,False,False,True,nizki zapinaji knoflički délka půlki lítek,6
00_05bd1_jcn1S8tim7B1HrW3XPuqvuhg,"nové s visačkou
pruhované
velikost S
šířka přes prsa 40 cm, šířka v pase 35-40 cm
délka 93 cm

Zásilkovna 65 Kč
Poštou 65 Kč",BLACK,7.002,DRESSES,False,False,True,nové visačkou pruhované velikost šířka prsa šířka pase délka zásilkovna poštou,11
00_06985_w8wW28nhYJwUNsfYkPiA1TnU,"Never been worn 
no stains or holes 
Size M",BLACK,9.88,DRESSES,False,False,False,never worn stain hole size,5
06bd0_KWdh73bmDJDpY8UaC7zTb7we,"Quite short depending on height, comfortable and only worn once ",BLUE,4.8,SHORTS_CAPRIS,False,False,False,quit short depend height comfort worn,6
00_05212_UDyyJc6ZNUPLq5ip53QWKmEQ,brand new without tags topshop jumper size uk 10,WHITE,10.799999999999999,PULLOVERS_SWEATERS,True,False,False,brand without tag topshop jumper size,6
06927_LZ43FRxUGueMVeTVkqBSSNrT,"great with jeans, in picture you’ll notice a pulled thread but not too noticeable 
",GREY,6.08,PULLOVERS_SWEATERS,False,False,False,great jean pictur notic pull thread notic,7
00_06257_gbqUBj8rPs95C1cJ9676BBAX,Černé laclace...temer nenosene..,BLACK,5.835,SHORTS_CAPRIS,False,False,False,černé laclac temer nenosen,4
00_05883_sYdR9S6kiPb6gLJCTyxvrozU,"cute summer H&M dress 
lovely flower print mini summer dress 
size UK 8 (EU 36) 
never been worn only tags removed 
nice floaty top layer 
adjustable thin straps. ",PINK,3.5999999999999996,DRESSES,False,True,False,cute summer dress love flower print mini summer dress size never worn tag remov nice floati layer adjust thin strap,20
00_06ffa_ct7ga9MmTxAmQZwRy4WeGoG3,"An effortless and feminine vintage inspired  midi dress with hints of that French Girl style... stunning  pattern and ruffle detail. does feature a couple small stains. button up and zipper back

#vintage #1980s #80s #Boho #Bohemian #Hippie #chic # #blue #dress",CREAM,25.080000000000002,DRESSES,False,True,False,effortless feminin vintag inspir midi dress hint french girl style stun pattern ruffl detail featur coupl small stain button zipper back vintag boho bohemian hippi chic blue dress,28
00_06c12_AWvsfuKt9rQn2QS6bdBLrzDs,"M dydis, ilgis 90 cm.",CREAM,8.0,SKIRTS,False,True,False,dydi ilgi,2
00_05aab_ptRVgUhf6d4DhrLwFcQFNraq,"Blizganti medziaga, liemens srityje yra gumas. Labai stilingas, nebuvo devetas",BLACK,60.0,SKIRTS,True,False,False,blizganti medziaga liemen srityj guma labai stilinga nebuvo deveta,9
00_05a89_1QiHXMjKCXdWtUYgZNuHDkia,American eagles dark denim shorts barely worn ,NAVY,6.08,SHORTS_CAPRIS,False,False,False,american eagl dark denim short bare worn,7
00_0660c_dEURGmp977c69q7bkZpRHEF8,"Dark blue, maternity knee lengh size 10,under bump god cobdition",NAVY,3.5999999999999996,SHORTS_CAPRIS,False,False,False,dark blue matern knee lengh size bump cobdit,8
00_051c2_GyeYSNk8gQHUH78AFdJg8nKr,"Black legging with red and white stripe x
Brand new never worn. Super comfy and look fab on. Size small. 

#leggings #black #stripe",BLACK,6.0,TROUSERS,False,False,True,black leg white stripe brand never worn super comfi look size small leg black stripe,15
00_05eaa_1XhXxEDvzk1uJAadWtZKctB1,english preferred,BLACK,3.8899999999999997,PULLOVERS_SWEATERS,False,False,True,english prefer,2
00_05478_1qkvDkeUPNQ1NoV7RquTJokE,Pull&Bear Lightweight Summer Maxi Skirt in Denim Blue with Button Detail,BLUE,4.8,SKIRTS,False,False,False,pull bear lightweight summer maxi skirt denim blue button detail,10
00_05462_ykuqMhohqbu8qqAmeonsnjKc,"size 6 grey denim skirt from next
small scuff on the pocket
otherwise in great condition just too small for me",GREY,7.199999999999999,SKIRTS,False,False,False,size grey denim skirt next small scuff pocket otherwis great condit just small,13
00_0556d_LbizUqNNrH8pdjNC4JZMecci,"
 
Size small 6 - 8
Worn but good condition 
Mark and small hole on back of arm but not that noticeable seen as it’s on the back & elbow
Similar to topshop urban outfitters",BLACK,3.5999999999999996,PULLOVERS_SWEATERS,False,False,True,size small worn good condit mark small hole back notic seen back elbow similar topshop urban outfitt,17
00_066dc_friRBJzabrN5Lwv7psWSa7Bx,"Balta gėlėta suknelė, dėvėtą viena karta, labai lengva ir patogi L didis 
Visos suknelės ilgis - 104cm
Krūtis - 56cm",WHITE,9.0,DRESSES,False,True,False,balta gėlėta suknelė dėvėtą viena karta labai lengva patogi didi viso suknelė ilgi krūtis,14
00_064f7_eZovaVY9VYTUReqaCsd2xfUH,"size 8, good quality denim",BLACK,4.8,TROUSERS,False,False,False,size good qualiti denim,4
05fb7_PjJNB84Bh9bdmda2D7wU9oPp,"not been worn, but has no tags 
it is like denim material but navy colour ",NAVY,4.8,SHORTS_CAPRIS,False,False,False,worn tag like denim materi navi colour,7
00_0751b_uTwt7aDv7tMALQWNZGZ7PKFJ,"NOVÉ, pouze odstřižená visačka. 
Elegantní, lehké, do pasu s mašlí. Dělají krásný dojem, velice pohodlné. 
Vhodné jak k podpatkům tak k teniskám.

PC 699,- ",GREY,13.576099999999999,TROUSERS,False,False,True,nové pouz odstřižená visačka elegantní lehké pasu mašlí dělají krásný dojem velic pohodlné vhodné podpatkům teniskám,16
00_057df_JfzEzYRdahoLUkrRq6phMPyD,"brand new with tags, never been worn! 🦋",BLUE,12.0,SHORTS_CAPRIS,False,False,False,brand tag never worn,4
00_06705_Aq71kzEPSvBhAbvxM7PJn4Uq,"Hi all, i am going to be uploading LOADS of clothes if you have any questions please contact me 😊

I don't have a printer so please only choose royal mail option! 
Happy shopping to you all ♥️",VARIOUS,6.0,TROUSERS,False,True,False,go upload load cloth question pleas contact printer pleas choos royal mail option happi shop,15
074a8_khY6UNF1CAoXVjTEtvPvsm4d,Pretty Little Thing size 6 black and white  satin high waisted wide leg trousers,BLACK,9.6,TROUSERS,False,False,True,pretti littl thing size black white satin high waist wide trouser,11
00_05939_KryiFbm4ZMSvsZS7p4xC7Xb3,"Allison Brittany polka dot petite dress
Adorable and very cute perfect for the summer",BLUE,13.68,DRESSES,False,False,False,allison brittani polka petit dress ador cute perfect summer,9
00_055f7_da5XGTc9U77JZauqAXN3rKN9,nothing wrong with this in great condition! stretchy and super comfortable with small zipper in the back ,BLACK,3.8,SKIRTS,False,False,True,noth wrong great condit stretchi super comfort small zipper back,10
00_06d87_rYC8Tgqzi5WdDb6efYpf2ks7,Vintage 60s deep purple high waisted pencil skirt with pockets on the front and cute buttons up the side. It's a size 10 and in perfect condition.    #vintage #vintageskirt #pencilskirt #midiskirt #purpleskirt   1-340,PURPLE,1.2,SKIRTS,True,False,False,vintag deep purpl high waist pencil skirt pocket front cute button side size perfect condit vintag vintageskirt pencilskirt midiskirt purpleskirt,20
05a10_Fk3xigKwqKaGxR3c46FP9d1k,"Stradivarius.Per liemenį 78cm,klubai 100cm,ilgis 41cm.Siunčiu į visus miestus.Kaina 3eur+siuntimas",LIGHT-BLUE,3.0,SKIRTS,False,False,False,stradivarius liemenį klubai ilgi siunčiu visus miestus kaina siuntima,9
05ee1_xnoHibu88XjPeHGRyGFCGZXp,"be defektu 
",BLACK,10.0,DRESSES,False,False,False,defektu,1
050ab_YwVzyXZjMuZxvhMnnH6nP3iY,"Skirt  “Denim CO”Casual wear 


Navy   New With Tags


Actual Size: cm 


Length: 32 cm

Volume Waist: 76 cm – 80 cm

Volume Hip: 85 cm – 90 cm



Size: 8 (UK) Eur 36


100 % Cotton

Price £ 12.90",NAVY,15.48,SKIRTS,False,False,False,skirt denim casual wear navi tag actual size length volum waist volum size cotton price,15
00_0627c_NJ3KZszyHh3v8JNG2MbMmNQZ,Zara jeans. Size XL. ,BODY,14.399999999999999,TROUSERS,False,False,False,zara jean size,3
0598c_Waz6TiH4nwML9TBi748wwe61,"tamprūs, patogus
ilgis 30 cm
klubai 46cm 
lemuo 42cm",LIGHT-BLUE,5.0,SHORTS_CAPRIS,False,False,False,tamprū patogus ilgi klubai lemuo,5
00_054da_XEiQFWqpP8LDefKSxwP96Yym,"Topshop MOTO high waisted denim shirts, size W30 

Fit is true to size, worn a handful of times ",BLUE,7.199999999999999,SHORTS_CAPRIS,False,False,False,topshop moto high waist denim shirt size true size worn hand time,12
00_070d7_6a4KL95R8yxSMVjhQbNi6aa5,"Sheer  kimono in VGUC
Size small - fits 0-8
Lengths are 24""-36""
100% polyester",PINK,7.6,PULLOVERS_SWEATERS,False,True,False,sheer kimono vguc size small fit length polyest,8
05b22_PSaWKHRurXiSUVWCQ1Whb1cL,"From next still
",PURPLE,6.0,TROUSERS,False,False,False,next still,2
05b9a_W1qDy6wXrtMWzVFoPXsZoYad,"Super lightweight, not see through though! Never worn! ",WHITE,2.66,SHORTS_CAPRIS,False,True,False,super lightweight though never worn,5
06074_PYxrvTiCTeuPrjCQk5ArPHM3,Džinsinė suknelė. ,LIGHT-BLUE,5.0,DRESSES,False,False,False,džinsinė suknelė,2
00_05ddb_UJ9Z95Hb4b8gJwcisNeB6kuq,"kelis kartus dėvėta palaidinė
 , tampri ir malonios medžiagos .",WHITE,5.0,PULLOVERS_SWEATERS,False,False,True,keli kartus dėvėta palaidinė tampri malonio medžiago,7
00_06259_W9EHFQw1FhPVBq3j5y5f8Avt,"Never been worn 
 
Main colour black
Pull on
Inside legs is 29 inches 
Trousers length is 42 inches
Polyester. Lightweight 
Make label has been removed. ",BLACK,6.8999999999999995,TROUSERS,False,False,True,never worn main colour black pull insid leg inch trouser length inch polyest lightweight make label remov,17
00_0638e_sxduGK766b6BqQEdrAEZTUUy,"I LOVED these shorts, but sadly they no longer fit. Super cute Forever 21 High Waist distressed denim shorts. I cut the size tag out because it was annoying, but they're a size 28. 
Waist = 14"" across
Rise = 10.5"" 
Inseam = 3"" 
Loved but look new! Amazing condition. No flaws. If you have any questions, please ask! Thanks!",BLUE,4.5600000000000005,SHORTS_CAPRIS,False,False,False,love short sad longer super cute forev high waist distress denim short size annoy size waist across rise inseam love look amaz condit flaw question pleas thank,27
052f8_aCPyjp4qz5tru8HGxmis8kmf,"Medvilnė. Mažai devėtas, blizgus.",GREY,10.0,PULLOVERS_SWEATERS,True,False,False,medvilnė mažai devėta blizgus,4
00_0679e_BZV4yjZBjmDePqpAhqZ9Xk18,"
krasne,trasne na bocich. pas 37, boky 46, delka 22, pr sed 19",BLACK,11.67,SHORTS_CAPRIS,False,False,False,krasn trasn bocich boki delka,5
06dd3_8suE9GTiDVbrScX28v35Afw2,"Ilgis 85cm;
krūtinė 39*2cm; 
Dydis xs.",BLACK,10.0,DRESSES,False,False,False,ilgi krūtinė dydi,3
00_0742c_oipttuXzZaM4i6FbaWZDF9gu,"Vintage chic women  print sashes bat sleeve beach Bohemian kimono dresses // Ladies V neck Tassel Summer Boho dress
Material: Mixture between Cotton and Rayon to be so comfortable
Size M !!
Style: Bohemian

Sleeve Length(cm): Short

Neckline: V-Neck

Dresses Length: Knee-Length

Decoration: Sashes

Waistline: Natural

Silhouette: Straight

Pattern Type: Print

Sleeve Style: Batwing Sleeve",ROSE,47.988,PULLOVERS_SWEATERS,False,True,False,vintag chic women print sash sleev beach bohemian kimono dress ladi neck tassel summer boho dress materi mixtur cotton rayon comfort size style bohemian sleev length short necklin neck dress length knee length decor sash waistlin natur silhouett straight pattern type print sleev style batw sleev,46
00_05ca3_2mkAwYTu5JKSAsgm2zD9Z5vR,"Miss Selfridge floaty trousers, in lovely  print. Worn only a handful of times - still in great condition. Wider around the ankle and lower half of leg. Elasticated waist band around the back. ",YELLOW,6.0,TROUSERS,False,True,False,miss selfridg floati trouser love print worn hand time still great condit wider around ankl lower half elast waist band around back,22
